Date,Quarter,Eritrea,Afghanistan,Syria,Iran,Sudan,Albania,Iraq,Turkey,Pakistan,Vietnam,Algeria,Angola,Armenia,Australia,Azerbaijan,Bahrain,Bangladesh,Belarus,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British overseas citizens,Bulgaria,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Chile,China,Colombia,Congo,Congo (Democratic Republic),Croatia,Cuba,Cyprus,Cyprus (Northern part of),Czechia,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Ethiopia,"Gambia, The",Georgia,Ghana,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Honduras,Hong Kong,India,Indonesia,Israel,Ivory Coast,Jamaica,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Latvia,Lebanon,Liberia,Libya,Lithuania,Malawi,Malaysia,Mauritania,Mauritius,Moldova,Mongolia,Morocco,Mozambique,Myanmar (Burma),Nepal,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Occupied Palestinian Territories,Oman,Other and unknown,Peru,Philippines,Poland,Refugee,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Slovakia,Somalia,South Africa,South Korea,Sri Lanka,St Lucia,St Vincent and the Grenadines,Stateless,Suriname,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United States,Uzbekistan,Venezuela,Western Sahara,Yemen,Zambia,Zimbabwe,Mali,Namibia,Barbados,Macau,Maldives,Eswatini,Mexico,Panama,Dominica,Kosovo,St Kitts and Nevis,South Sudan
2003-09-30,2003 Q3,0.24166666666666667,0.14720812182741116,0.02564102564102564,0.06519065190651907,0.23076923076923078,0.023809523809523808,0.009407858328721638,0.056962025316455694,0.07532956685499058,0.2510460251046025,0.050724637681159424,0.25118483412322273,0.13636363636363635,NA,0.041666666666666664,NA,0.3643410852713178,0.05555555555555555,NA,0.09523809523809523,NA,0.07142857142857142,NA,NA,NA,NA,NA,0.42391304347826086,0.08181818181818182,NA,0.2,NA,0.051031487513572206,0.08620689655172414,0.17142857142857143,0.13866666666666666,0.038461538461538464,0.125,NA,NA,NA,NA,NA,0.046511627906976744,0.0625,NA,NA,0.2,0.04,0.02127659574468085,0.012345679012345678,NA,NA,0.3125,NA,0.2,NA,NA,0.013071895424836602,NA,NA,0.07692307692307693,0.005076142131979695,NA,NA,0.20833333333333334,0.0625,0.1111111111111111,0.0625,0.08974358974358974,0.2094240837696335,0.20408163265306123,NA,NA,NA,NA,NA,0.06818181818181818,0.018518518518518517,0.25,NA,0.2830188679245283,0.01818181818181818,NA,NA,0.06989247311827956,NA,0.1875,0.027522935779816515,NA,0.14285714285714285,NA,NA,0.05555555555555555,0.2,0.010869565217391304,0.07317073170731707,0.22448979591836735,NA,NA,0.03253796095444685,NA,0.0873015873015873,NA,NA,0.3783783783783784,0.03571428571428571,NA,0.0784313725490196,NA,NA,NA,NA,NA,0.11764705882352941,NA,0.07142857142857142,NA,0.5,NA,0.2765957446808511,NA,NA,NA,0.14285714285714285,NA,NA,0.058823529411764705,NA,0.16335540838852097,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-12-31,2003 Q4,0.18275862068965518,0.19674556213017752,0.05405405405405406,0.041666666666666664,0.254416961130742,0.3770491803278688,0.01775147928994083,0.08399545970488081,0.08528428093645485,0.14336917562724014,0.03932584269662921,0.156,0.047619047619047616,NA,0.037037037037037035,NA,0.4954128440366973,0.016666666666666666,NA,NA,0.2,NA,NA,NA,NA,0.09090909090909091,NA,0.41304347826086957,0.09016393442622951,NA,0.18181818181818182,NA,0.04182879377431906,0.057971014492753624,0.11458333333333333,0.13191489361702127,NA,NA,NA,NA,NA,NA,NA,0.027777777777777776,0.16666666666666666,NA,0.125,0.23148148148148148,0.125,0.1111111111111111,0.06976744186046512,NA,NA,0.1323529411764706,NA,NA,NA,NA,0.0166358595194085,0.25,NA,0.09523809523809523,0.005681818181818182,NA,NA,0.23076923076923078,0.08695652173913043,0.25,NA,0.0847457627118644,0.15319148936170213,0.041666666666666664,NA,0.023255813953488372,NA,NA,NA,0.24285714285714285,0.12,NA,NA,0.25,NA,NA,0.3333333333333333,0.05504587155963303,NA,0.3076923076923077,0.02040816326530612,NA,0.13636363636363635,NA,NA,0.2,0.2,0.11382113821138211,0.06493506493506493,0.11428571428571428,NA,NA,0.2048611111111111,NA,0.13953488372093023,NA,NA,0.24634655532359082,NA,NA,0.06912442396313365,NA,NA,NA,NA,NA,0.25,NA,0.16216216216216217,NA,0.14285714285714285,NA,0.25806451612903225,0.03773584905660377,NA,NA,0.375,NA,NA,0.13636363636363635,0.25,0.12526315789473685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-03-31,2004 Q1,0.28270042194092826,0.2176991150442478,0.038461538461538464,0.0670611439842209,0.20631067961165048,0.2818181818181818,0.04764776839565742,0.07920792079207921,0.0825515947467167,0.1926605504587156,0.07777777777777778,0.18222222222222223,0.07692307692307693,NA,0.10526315789473684,NA,0.4673913043478261,0.007633587786259542,NA,0.06666666666666667,0.3333333333333333,0.1,0.5,NA,NA,0.25,NA,0.34375,0.1736111111111111,0.5,0.15384615384615385,NA,0.02103960396039604,0.04878048780487805,0.12121212121212122,0.12333965844402277,0.09090909090909091,NA,0.25,NA,NA,NA,0.3333333333333333,0.08695652173913043,0.12,NA,NA,0.24761904761904763,0.03333333333333333,0.09090909090909091,0.04395604395604396,NA,NA,0.14285714285714285,NA,0.25,NA,NA,0.01152073732718894,NA,0.07692307692307693,0.05952380952380952,0.012269938650306749,NA,NA,0.17647058823529413,NA,0.16666666666666666,NA,NA,0.12972972972972974,0.1111111111111111,0.05,0.025,0.3333333333333333,NA,NA,0.26865671641791045,0.06976744186046512,0.16666666666666666,NA,0.11764705882352941,0.06153846153846154,NA,NA,0.06209150326797386,NA,0.5,0.0893854748603352,NA,NA,NA,0.25,NA,NA,0.20408163265306123,0.15294117647058825,0.1774193548387097,NA,NA,0.26253687315634217,NA,0.1527777777777778,NA,NA,0.21749408983451538,NA,NA,0.09937888198757763,NA,NA,NA,NA,NA,0.2,0.2,0.043478260869565216,NA,NA,0.5,0.22950819672131148,0.11320754716981132,NA,NA,NA,NA,NA,0.3333333333333333,NA,0.11981020166073547,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-30,2004 Q2,0.23469387755102042,0.12073863636363637,0.11666666666666667,0.058343057176196034,0.05945945945945946,0.12318840579710146,0.0186084142394822,0.0912280701754386,0.07010309278350516,0.22321428571428573,0.03664921465968586,0.24390243902439024,NA,NA,0.08333333333333333,NA,0.5555555555555556,0.03571428571428571,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,0.3523809523809524,0.13186813186813187,NA,0.16666666666666666,NA,0.03785488958990536,0.0392156862745098,0.13432835820895522,0.11013215859030837,0.15384615384615385,NA,NA,NA,NA,NA,NA,0.06666666666666667,NA,NA,NA,0.19708029197080293,0.03125,0.022727272727272728,0.030612244897959183,NA,NA,0.16666666666666666,0.25,NA,NA,NA,0.00819672131147541,0.1,NA,0.06153846153846154,0.0078125,NA,NA,0.1527777777777778,NA,NA,NA,0.05263157894736842,0.11403508771929824,0.08823529411764706,NA,0.05263157894736842,NA,0.2857142857142857,NA,0.07462686567164178,0.023255813953488372,0.1,NA,0.2,0.025,NA,NA,0.03496503496503497,0.037037037037037035,0.25,0.03875968992248062,NA,0.14285714285714285,NA,NA,NA,NA,0.16129032258064516,0.08064516129032258,0.14473684210526316,NA,NA,0.12474012474012475,NA,0.11504424778761062,NA,NA,0.2773809523809524,0.018518518518518517,NA,0.08496732026143791,NA,NA,NA,NA,NA,0.6,NA,0.13333333333333333,NA,0.25,NA,0.3387096774193548,0.06666666666666667,NA,NA,0.1,0.3333333333333333,NA,0.15384615384615385,0.25,0.11313868613138686,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA
2004-09-30,2004 Q3,0.24630541871921183,0.13701431492842536,0.07317073170731707,0.07488584474885844,0.06382978723404255,0.18518518518518517,0.031571722717913524,0.0773067331670823,0.06439393939393939,0.3081081081081081,0.06164383561643835,0.14285714285714285,NA,NA,NA,NA,0.4961832061068702,0.0625,NA,0.2,NA,0.125,NA,NA,NA,NA,NA,0.2972972972972973,0.1111111111111111,NA,0.125,NA,0.04360902255639098,0.02702702702702703,0.11764705882352941,0.13297872340425532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18181818181818182,NA,0.030303030303030304,NA,NA,NA,0.18309859154929578,NA,NA,NA,NA,0.009615384615384616,NA,NA,0.08571428571428572,0.015625,0.2,0.5,0.23809523809523808,NA,0.14285714285714285,NA,0.08,0.1271186440677966,0.061224489795918366,NA,0.08108108108108109,NA,0.5,0.16666666666666666,0.15384615384615385,0.08,NA,NA,0.12,NA,NA,NA,0.049773755656108594,0.2727272727272727,NA,0.029197080291970802,NA,0.125,NA,NA,NA,NA,0.13333333333333333,0.11764705882352941,0.1702127659574468,NA,NA,0.05907172995780591,NA,0.14084507042253522,NA,NA,0.31756756756756754,NA,NA,0.20300751879699247,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,0.6,0.25555555555555554,0.034482758620689655,NA,NA,NA,NA,NA,0.1875,0.25,0.08675078864353312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-12-31,2004 Q4,0.26666666666666666,0.2529002320185615,0.14772727272727273,0.10834236186348863,0.08806818181818182,0.23529411764705882,0.10583153347732181,0.0812720848056537,0.13157894736842105,0.33125,0.0380952380952381,0.17567567567567569,NA,NA,0.16666666666666666,NA,0.3805970149253731,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.2857142857142857,0.2839506172839506,NA,NA,NA,0.046966731898238745,0.10344827586206896,0.25,0.16267942583732056,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.05263157894736842,NA,NA,0.23391812865497075,NA,0.10526315789473684,0.0379746835443038,NA,NA,0.18292682926829268,0.07692307692307693,NA,NA,NA,0.022222222222222223,NA,NA,0.07142857142857142,0.06521739130434782,NA,NA,0.08,0.4,NA,NA,0.045454545454545456,0.17857142857142858,0.1111111111111111,NA,0.023809523809523808,NA,NA,NA,0.20588235294117646,0.19047619047619047,0.16666666666666666,NA,0.2222222222222222,NA,NA,NA,0.048672566371681415,0.5,NA,0.07,NA,NA,NA,NA,NA,0.1,0.34615384615384615,0.10869565217391304,0.3181818181818182,NA,0.3333333333333333,0.22093023255813954,NA,0.1702127659574468,NA,NA,0.38501742160278746,0.020833333333333332,NA,0.23008849557522124,NA,NA,NA,NA,NA,0.2,NA,0.10526315789473684,NA,0.75,NA,0.27586206896551724,0.15789473684210525,NA,NA,NA,0.25,NA,0.2857142857142857,NA,0.05805243445692884,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-03-31,2005 Q1,0.2853107344632768,0.30144927536231886,0.09836065573770492,0.1375387797311272,0.07142857142857142,0.2,0.1,0.1174496644295302,0.07058823529411765,0.32679738562091504,0.07766990291262135,0.22727272727272727,0.08333333333333333,NA,0.14285714285714285,NA,0.410958904109589,NA,NA,NA,0.6,NA,NA,NA,NA,NA,0.3333333333333333,0.28846153846153844,0.1744186046511628,NA,0.4,NA,0.034334763948497854,0.14285714285714285,0.15151515151515152,0.1619047619047619,0.4,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10236220472440945,0.03571428571428571,0.05714285714285714,0.1111111111111111,NA,NA,0.21621621621621623,NA,NA,NA,NA,0.02527075812274368,NA,NA,0.18518518518518517,0.012048192771084338,NA,NA,0.20833333333333334,0.3333333333333333,NA,NA,0.06666666666666667,0.031578947368421054,0.07317073170731707,NA,NA,NA,NA,0.3333333333333333,0.3076923076923077,0.041666666666666664,0.09090909090909091,NA,0.3684210526315789,NA,NA,NA,0.06557377049180328,0.3333333333333333,NA,0.08547008547008547,NA,NA,NA,NA,NA,NA,0.4166666666666667,0.08333333333333333,0.16666666666666666,NA,NA,0.15,NA,0.22950819672131148,NA,NA,0.45886654478976235,NA,NA,0.14685314685314685,NA,NA,NA,NA,NA,NA,NA,0.06896551724137931,NA,0.2857142857142857,NA,0.2125,NA,NA,NA,0.5,NA,0.25,0.25,NA,0.07926829268292683,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06-30,2005 Q2,0.40425531914893614,0.3877005347593583,0.10576923076923077,0.13904338153503892,0.0811965811965812,0.017857142857142856,0.08465608465608465,0.09259259259259259,0.11074918566775244,0.33043478260869563,0.11940298507462686,0.27419354838709675,NA,NA,0.23529411764705882,NA,0.45,0.16666666666666666,NA,0.16666666666666666,NA,0.25,NA,NA,NA,NA,NA,0.3611111111111111,0.2857142857142857,NA,0.7142857142857143,NA,0.03211009174311927,0.03125,0.23076923076923078,0.13333333333333333,0.21428571428571427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11267605633802817,0.043478260869565216,NA,0.03636363636363636,NA,NA,0.3018867924528302,NA,NA,NA,NA,0.024,NA,NA,0.0425531914893617,0.047058823529411764,NA,NA,0.14285714285714285,0.2,NA,NA,0.10344827586206896,0.1111111111111111,0.13333333333333333,NA,NA,NA,NA,NA,0.14285714285714285,0.02702702702702703,0.2857142857142857,NA,0.3076923076923077,0.07407407407407407,NA,NA,0.0815450643776824,0.5833333333333334,NA,0.06060606060606061,NA,0.25,NA,NA,NA,0.13333333333333333,0.15555555555555556,0.35135135135135137,0.06666666666666667,NA,NA,0.12345679012345678,NA,0.125,NA,NA,0.4562043795620438,NA,NA,0.07633587786259542,NA,NA,NA,NA,NA,0.5,NA,0.1111111111111111,NA,0.25,0.6666666666666666,0.16,0.1,NA,NA,NA,0.25,NA,0.14285714285714285,NA,0.0959409594095941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-09-30,2005 Q3,0.4801980198019802,0.27225130890052357,0.1111111111111111,0.12618724559023067,0.13333333333333333,0.34146341463414637,0.07756813417190776,0.08849557522123894,0.11578947368421053,0.25842696629213485,0.05555555555555555,0.15625,0.3333333333333333,NA,NA,NA,0.24509803921568626,NA,NA,0.3333333333333333,NA,0.13333333333333333,NA,NA,NA,0.5,NA,0.22580645161290322,0.14473684210526316,NA,0.5,NA,0.061052631578947365,0.6,0.21739130434782608,0.1388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13157894736842105,0.11764705882352941,0.05263157894736842,0.08163265306122448,NA,NA,0.32,NA,NA,NA,NA,0.0163265306122449,NA,NA,0.2894736842105263,0.011111111111111112,NA,NA,0.05555555555555555,0.14285714285714285,NA,NA,0.1,0.08333333333333333,0.0425531914893617,NA,0.07142857142857142,NA,NA,NA,0.08333333333333333,NA,NA,NA,0.5833333333333334,NA,NA,NA,0.09230769230769231,NA,NA,0.05303030303030303,NA,0.125,NA,NA,NA,0.2962962962962963,0.13513513513513514,0.11764705882352941,0.15789473684210525,NA,NA,0.08928571428571429,NA,0.0392156862745098,NA,NA,0.4067796610169492,NA,NA,0.11904761904761904,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.14285714285714285,NA,0.1746031746031746,NA,NA,NA,NA,NA,NA,0.18181818181818182,NA,0.07027027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-31,2005 Q4,0.4638447971781305,0.3244444444444444,0.17647058823529413,0.150997150997151,0.10752688172043011,0.20689655172413793,0.08636363636363636,0.1388888888888889,0.1341991341991342,0.32857142857142857,0.12962962962962962,0.21739130434782608,NA,NA,NA,NA,0.32051282051282054,0.2,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,0.36363636363636365,0.109375,NA,0.4,NA,0.07106598984771574,0.06666666666666667,NA,0.3064516129032258,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.1686746987951807,0.05263157894736842,NA,0.05555555555555555,NA,NA,0.5405405405405406,NA,NA,NA,NA,0.018292682926829267,NA,NA,0.23684210526315788,0.1016949152542373,NA,NA,0.1111111111111111,0.7857142857142857,NA,NA,NA,0.21428571428571427,0.14814814814814814,NA,NA,NA,NA,NA,0.15789473684210525,0.0625,0.4166666666666667,NA,0.47058823529411764,NA,NA,NA,0.07881773399014778,0.7142857142857143,NA,0.05172413793103448,NA,0.6666666666666666,NA,NA,NA,0.6538461538461539,0.09523809523809523,0.09090909090909091,NA,NA,NA,0.16129032258064516,NA,0.3333333333333333,NA,NA,0.5348837209302325,NA,NA,0.15254237288135594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14634146341463414,NA,NA,NA,0.5,NA,NA,0.5,NA,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-31,2006 Q1,0.44776119402985076,0.3844797178130511,0.16981132075471697,0.1891156462585034,0.11464968152866242,0.3018867924528302,0.15286624203821655,0.12030075187969924,0.1574468085106383,0.36,0.2361111111111111,0.3,NA,NA,NA,NA,0.32407407407407407,0.15,0.5,NA,NA,0.125,NA,NA,NA,NA,NA,0.36363636363636365,0.13114754098360656,0.3333333333333333,0.25,NA,0.04139433551198257,0.2,0.2777777777777778,0.2459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.037037037037037035,NA,0.09090909090909091,NA,NA,0.46153846153846156,NA,NA,NA,NA,0.01764705882352941,NA,NA,0.13846153846153847,0.07547169811320754,NA,NA,0.08,0.4782608695652174,NA,NA,0.037037037037037035,NA,NA,NA,0.08,NA,NA,0.25,0.14285714285714285,0.09090909090909091,NA,NA,0.47058823529411764,NA,NA,NA,0.09844559585492228,0.6666666666666666,NA,NA,NA,0.4444444444444444,NA,NA,NA,0.42105263157894735,NA,0.25,NA,NA,NA,0.16666666666666666,NA,0.2631578947368421,NA,NA,0.4566929133858268,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,0.09090909090909091,NA,NA,0.6666666666666666,0.18604651162790697,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,0.11447811447811448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-30,2006 Q2,0.34773218142548595,0.39655172413793105,0.19607843137254902,0.16810344827586207,0.08823529411764706,0.22580645161290322,0.07258064516129033,0.21428571428571427,0.1340782122905028,0.2222222222222222,0.12244897959183673,0.2,NA,NA,0.09090909090909091,NA,0.2835820895522388,0.3,NA,0.5,NA,NA,NA,NA,NA,0.6666666666666666,NA,0.08333333333333333,0.15384615384615385,NA,NA,NA,0.06904761904761905,NA,0.4,0.23030303030303031,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.17647058823529413,0.2,NA,0.037037037037037035,NA,NA,0.21052631578947367,0.5,NA,NA,NA,0.025,NA,0.1,0.1111111111111111,0.05555555555555555,NA,NA,0.15384615384615385,0.3333333333333333,NA,NA,NA,0.5,0.12,NA,NA,NA,NA,NA,NA,0.15384615384615385,NA,NA,0.375,NA,NA,NA,0.0913978494623656,0.5714285714285714,NA,0.03636363636363636,NA,NA,NA,NA,NA,0.6666666666666666,0.1875,0.038461538461538464,0.2,NA,0.2,0.19230769230769232,NA,0.14285714285714285,NA,NA,0.48148148148148145,0.07692307692307693,NA,0.1375,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,0.16666666666666666,NA,0.10810810810810811,NA,NA,NA,0.2222222222222222,NA,NA,0.2,NA,0.0940959409594096,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA
2006-09-30,2006 Q3,0.2853828306264501,0.36923076923076925,0.11627906976744186,0.12672811059907835,0.15428571428571428,0.21739130434782608,0.11351351351351352,0.034482758620689655,0.0855614973262032,0.1875,0.07142857142857142,0.06666666666666667,NA,NA,0.1,NA,0.1728395061728395,0.08333333333333333,0.3333333333333333,NA,0.6,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.125,NA,NA,NA,0.0819277108433735,0.1111111111111111,0.25,0.17293233082706766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12903225806451613,0.10526315789473684,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.024193548387096774,NA,NA,0.2903225806451613,0.029411764705882353,NA,NA,0.1111111111111111,0.4186046511627907,NA,NA,0.025,NA,0.058823529411764705,NA,NA,NA,NA,NA,0.125,0.25,NA,NA,0.5,NA,NA,NA,0.056,0.75,NA,0.06521739130434782,NA,NA,NA,NA,0.5,0.8,NA,0.125,NA,NA,NA,0.23809523809523808,NA,0.09090909090909091,NA,NA,0.44527363184079605,NA,NA,0.20618556701030927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,NA,NA,NA,NA,NA,NA,0.26666666666666666,NA,0.10457516339869281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-31,2006 Q4,0.44776119402985076,0.3734513274336283,0.23333333333333334,0.1480836236933798,0.11711711711711711,0.30434782608695654,0.1323529411764706,0.06741573033707865,0.1932367149758454,0.25,0.17073170731707318,0.4482758620689655,NA,NA,NA,NA,0.19101123595505617,0.375,NA,0.25,NA,0.3333333333333333,NA,NA,NA,NA,NA,0.21428571428571427,0.1111111111111111,NA,0.25,NA,0.09767441860465116,0.07692307692307693,0.08333333333333333,0.18487394957983194,NA,NA,NA,NA,NA,NA,NA,NA,0.14285714285714285,NA,NA,0.2727272727272727,0.041666666666666664,0.14285714285714285,NA,NA,NA,0.4,NA,NA,NA,NA,0.024193548387096774,NA,0.5,0.18518518518518517,0.045454545454545456,NA,NA,0.05555555555555555,0.36363636363636365,NA,NA,0.11764705882352941,0.16666666666666666,0.17647058823529413,NA,NA,NA,NA,NA,0.3333333333333333,0.18181818181818182,NA,NA,0.6666666666666666,NA,NA,NA,0.10091743119266056,0.75,NA,0.017857142857142856,NA,NA,NA,NA,NA,0.46153846153846156,0.375,0.20689655172413793,0.1111111111111111,NA,NA,0.10810810810810811,NA,0.23076923076923078,NA,NA,0.5207823960880196,NA,NA,0.09302325581395349,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.4,0.19444444444444445,0.2,NA,NA,NA,NA,NA,0.23076923076923078,NA,0.08438818565400844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-31,2007 Q1,0.5473515248796148,0.3613086770981508,0.2619047619047619,0.16666666666666666,0.1103448275862069,0.43243243243243246,0.13895781637717122,0.17142857142857143,0.15261044176706828,0.09090909090909091,0.08,0.25,NA,NA,NA,NA,0.2,0.25,NA,0.3333333333333333,NA,NA,NA,NA,0.4,NA,NA,0.18181818181818182,0.1527777777777778,NA,0.8,NA,0.10874200426439233,0.1,0.125,0.2641509433962264,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,0.25806451612903225,0.15384615384615385,0.07142857142857142,NA,NA,NA,0.3064516129032258,NA,NA,NA,NA,0.031746031746031744,NA,NA,0.09302325581395349,0.07547169811320754,NA,NA,0.18181818181818182,0.43902439024390244,NA,NA,0.05,0.18181818181818182,0.2,NA,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,0.7916666666666666,NA,NA,0.25,0.05228758169934641,0.8125,NA,0.0821917808219178,NA,NA,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,0.3333333333333333,NA,0.15151515151515152,NA,NA,0.55,NA,NA,0.08366533864541832,NA,NA,0.7272727272727273,NA,NA,NA,NA,NA,NA,NA,0.5,0.125,NA,NA,NA,NA,NA,NA,0.5,NA,0.1501597444089457,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA
2007-06-30,2007 Q2,0.6054590570719603,0.37519142419601836,0.20930232558139536,0.1763668430335097,0.25252525252525254,0.1875,0.18006430868167203,0.17777777777777778,0.12015503875968993,0.09090909090909091,0.0684931506849315,0.5862068965517241,NA,NA,0.2857142857142857,NA,0.2808219178082192,0.047619047619047616,0.5,0.14285714285714285,NA,0.2,NA,NA,0.25,NA,NA,0.2,0.14545454545454545,NA,NA,NA,0.044596912521440824,NA,0.125,0.24489795918367346,NA,0.2,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.2857142857142857,0.06666666666666667,NA,0.06451612903225806,NA,NA,0.2894736842105263,NA,NA,NA,NA,0.025210084033613446,NA,NA,0.0975609756097561,0.07692307692307693,NA,NA,0.07407407407407407,0.38095238095238093,NA,NA,NA,NA,0.3076923076923077,NA,NA,NA,NA,NA,0.1111111111111111,0.14285714285714285,NA,NA,0.7804878048780488,0.1111111111111111,NA,NA,0.047619047619047616,0.9210526315789473,NA,0.045112781954887216,NA,NA,NA,NA,NA,0.25,0.25,0.03125,0.09090909090909091,NA,NA,0.21428571428571427,NA,0.32142857142857145,NA,NA,0.5560538116591929,0.043478260869565216,NA,0.07924528301886792,NA,NA,NA,NA,NA,0.1111111111111111,NA,0.1111111111111111,NA,0.5,NA,0.15384615384615385,0.1,NA,NA,0.25,NA,NA,0.2222222222222222,0.2,0.15555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2222222222222222,NA,NA
2007-09-30,2007 Q3,0.704225352112676,0.4168126094570928,0.36363636363636365,0.2946859903381642,0.27586206896551724,0.24561403508771928,0.24213836477987422,0.2608695652173913,0.21649484536082475,0.11904761904761904,0.043478260869565216,0.41379310344827586,0.4,NA,0.25,0.3333333333333333,0.4230769230769231,0.3333333333333333,NA,0.25,NA,0.5,NA,NA,0.3333333333333333,NA,NA,0.45454545454545453,0.26785714285714285,NA,NA,NA,0.0852994555353902,0.2,0.4166666666666667,0.3586206896551724,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.12,NA,0.037037037037037035,NA,NA,0.2571428571428571,0.25,NA,NA,NA,0.05319148936170213,NA,NA,0.07142857142857142,0.015873015873015872,0.5,NA,0.20689655172413793,0.5789473684210527,NA,NA,0.15384615384615385,0.09090909090909091,NA,NA,NA,0.125,NA,NA,0.2,NA,NA,NA,0.6346153846153846,NA,NA,NA,0.0718232044198895,0.9,NA,0.13186813186813187,NA,NA,NA,NA,NA,0.4,NA,0.09090909090909091,NA,NA,0.3333333333333333,NA,NA,0.28,NA,NA,0.5932203389830508,0.04,NA,0.18018018018018017,NA,NA,0.25,NA,NA,NA,NA,0.2,NA,0.5,0.6666666666666666,0.1724137931034483,0.16666666666666666,NA,NA,0.16666666666666666,NA,NA,0.25,0.3333333333333333,0.20277777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23529411764705882,NA,NA
